"","station_id","stationname","date","daytype","rides","yearNumber"
"482704",40350,"UIC-Halsted","06/12/2003","W",3511,"2003"
"482785",40350,"UIC-Halsted","10/24/2012","W",8272,"2012"
"482787",40350,"UIC-Halsted","03/04/2010","W",6045,"2010"
"482804",40350,"UIC-Halsted","01/15/2013","W",7419,"2013"
"483330",40350,"UIC-Halsted","12/16/2006","A",1390,"2006"
"483398",40350,"UIC-Halsted","06/28/2007","W",3439,"2007"
"483737",40350,"UIC-Halsted","05/31/2008","A",1390,"2008"
"483905",40350,"UIC-Halsted","04/12/2009","U",1003,"2009"
"484130",40350,"UIC-Halsted","08/14/2005","U",841,"2005"
"484396",40350,"UIC-Halsted","09/19/2014","W",8107,"2014"
"484540",40350,"UIC-Halsted","05/16/2003","W",2509,"2003"
"484541",40350,"UIC-Halsted","12/10/2010","W",4910,"2010"
"484555",40350,"UIC-Halsted","01/21/2008","W",1600,"2008"
"484679",40350,"UIC-Halsted","09/02/2001","U",881,"2001"
"484822",40350,"UIC-Halsted","02/21/2006","W",6313,"2006"
"485357",40350,"UIC-Halsted","08/29/2004","U",1369,"2004"
"485429",40350,"UIC-Halsted","06/22/2017","W",3675,"2017"
"485803",40350,"UIC-Halsted","04/12/2011","W",6711,"2011"
"485851",40350,"UIC-Halsted","02/28/2007","W",5457,"2007"
"485913",40350,"UIC-Halsted","01/31/2011","W",6744,"2011"
"486435",40350,"UIC-Halsted","01/13/2001","A",920,"2001"
"486441",40350,"UIC-Halsted","09/07/2004","W",7158,"2004"
"486484",40350,"UIC-Halsted","09/21/2014","U",1624,"2014"
"486519",40350,"UIC-Halsted","06/14/2007","W",3252,"2007"
"486835",40350,"UIC-Halsted","05/06/2001","U",678,"2001"
"487025",40350,"UIC-Halsted","02/09/2008","A",1809,"2008"
"487090",40350,"UIC-Halsted","09/19/2001","W",6456,"2001"
"487455",40350,"UIC-Halsted","08/11/2008","W",2597,"2008"
"487465",40350,"UIC-Halsted","03/29/2006","W",6289,"2006"
"487902",40350,"UIC-Halsted","06/26/2004","A",1263,"2004"
"487925",40350,"UIC-Halsted","07/10/2017","W",3778,"2017"
"488445",40350,"UIC-Halsted","12/28/2005","W",1660,"2005"
"488607",40350,"UIC-Halsted","11/20/2009","W",5992,"2009"
"488681",40350,"UIC-Halsted","12/26/2013","W",1357,"2013"
"488714",40350,"UIC-Halsted","10/15/2007","W",6068,"2007"
"488791",40350,"UIC-Halsted","08/23/2016","W",8414,"2016"
"488904",40350,"UIC-Halsted","09/12/2009","A",1561,"2009"
"489085",40350,"UIC-Halsted","07/17/2009","W",3076,"2009"
"489260",40350,"UIC-Halsted","07/11/2006","W",3231,"2006"
"489274",40350,"UIC-Halsted","07/06/2007","W",3195,"2007"
"489489",40350,"UIC-Halsted","11/05/2013","W",7912,"2013"
"489526",40350,"UIC-Halsted","09/15/2002","U",1075,"2002"
"489554",40350,"UIC-Halsted","10/21/2006","A",2060,"2006"
"489795",40350,"UIC-Halsted","11/16/2010","W",7121,"2010"
"489970",40350,"UIC-Halsted","12/29/2013","U",950,"2013"
"490102",40350,"UIC-Halsted","10/08/2004","W",6444,"2004"
"490111",40350,"UIC-Halsted","06/13/2003","W",3165,"2003"
"490245",40350,"UIC-Halsted","07/06/2002","A",1138,"2002"
"490461",40350,"UIC-Halsted","08/30/2012","W",8141,"2012"
"490573",40350,"UIC-Halsted","02/04/2011","W",7075,"2011"
"490660",40350,"UIC-Halsted","12/26/2002","W",1163,"2002"
"490681",40350,"UIC-Halsted","09/16/2015","W",8730,"2015"
"490709",40350,"UIC-Halsted","04/26/2004","W",5489,"2004"
"491005",40350,"UIC-Halsted","03/11/2003","W",6003,"2003"
"491227",40350,"UIC-Halsted","01/23/2015","W",6822,"2015"
"491239",40350,"UIC-Halsted","12/12/2014","W",5391,"2014"
"491377",40350,"UIC-Halsted","05/27/2014","W",3588,"2014"
"491394",40350,"UIC-Halsted","10/13/2015","W",8527,"2015"
"491543",40350,"UIC-Halsted","03/11/2007","U",935,"2007"
"491681",40350,"UIC-Halsted","06/21/2001","W",2883,"2001"
"492132",40350,"UIC-Halsted","01/17/2001","W",4976,"2001"
"492211",40350,"UIC-Halsted","01/12/2003","U",692,"2003"
"492277",40350,"UIC-Halsted","06/02/2004","W",3443,"2004"
"492452",40350,"UIC-Halsted","12/14/2015","W",3330,"2015"
"492816",40350,"UIC-Halsted","02/28/2003","W",5661,"2003"
"492927",40350,"UIC-Halsted","09/05/2017","W",8628,"2017"
"492967",40350,"UIC-Halsted","10/24/2011","W",7596,"2011"
"493031",40350,"UIC-Halsted","06/19/2011","U",1272,"2011"
"493243",40350,"UIC-Halsted","10/19/2012","W",7923,"2012"
"493287",40350,"UIC-Halsted","12/27/2003","A",671,"2003"
"493297",40350,"UIC-Halsted","09/22/2003","W",6969,"2003"
"493345",40350,"UIC-Halsted","05/11/2015","W",3477,"2015"
"493393",40350,"UIC-Halsted","09/10/2004","W",6833,"2004"
"493682",40350,"UIC-Halsted","09/07/2009","U",1217,"2009"
"493841",40350,"UIC-Halsted","07/06/2014","U",1156,"2014"
"493944",40350,"UIC-Halsted","05/18/2016","W",3304,"2016"
"494047",40350,"UIC-Halsted","07/11/2016","W",3808,"2016"
"494064",40350,"UIC-Halsted","07/12/2012","W",4557,"2012"
"494080",40350,"UIC-Halsted","04/22/2012","U",1891,"2012"
"494114",40350,"UIC-Halsted","12/16/2003","W",2723,"2003"
"494163",40350,"UIC-Halsted","10/26/2002","A",1887,"2002"
"494180",40350,"UIC-Halsted","11/06/2009","W",5809,"2009"
"494479",40350,"UIC-Halsted","12/04/2002","W",6531,"2002"
"494773",40350,"UIC-Halsted","12/02/2008","W",6374,"2008"
"494794",40350,"UIC-Halsted","05/08/2010","A",1428,"2010"
"494800",40350,"UIC-Halsted","11/17/2004","W",6711,"2004"
"494910",40350,"UIC-Halsted","02/28/2015","A",2016,"2015"
"495025",40350,"UIC-Halsted","12/18/2015","W",2935,"2015"
"495288",40350,"UIC-Halsted","06/11/2005","A",1394,"2005"
"495493",40350,"UIC-Halsted","07/19/2013","W",4015,"2013"
"495571",40350,"UIC-Halsted","08/05/2006","A",1225,"2006"
"495639",40350,"UIC-Halsted","07/20/2014","U",1415,"2014"
"495932",40350,"UIC-Halsted","03/30/2005","W",5732,"2005"
"496190",40350,"UIC-Halsted","05/26/2014","U",1236,"2014"
"496228",40350,"UIC-Halsted","09/15/2009","W",6795,"2009"
"496407",40350,"UIC-Halsted","07/30/2017","U",1199,"2017"
"496504",40350,"UIC-Halsted","09/05/2011","U",1732,"2011"
"496792",40350,"UIC-Halsted","10/07/2006","A",1970,"2006"
"496842",40350,"UIC-Halsted","05/17/2002","W",2402,"2002"
"496881",40350,"UIC-Halsted","01/21/2012","A",2439,"2012"
"497264",40350,"UIC-Halsted","10/04/2011","W",7986,"2011"
"497323",40350,"UIC-Halsted","01/26/2004","W",6171,"2004"
"497461",40350,"UIC-Halsted","01/06/2012","W",3070,"2012"
"497678",40350,"UIC-Halsted","06/24/2014","W",3861,"2014"
"497693",40350,"UIC-Halsted","05/25/2011","W",3330,"2011"
"497728",40350,"UIC-Halsted","05/22/2001","W",2267,"2001"
"498146",40350,"UIC-Halsted","03/27/2006","W",5894,"2006"
"498260",40350,"UIC-Halsted","11/18/2002","W",6519,"2002"
"498334",40350,"UIC-Halsted","05/23/2002","W",2334,"2002"
"498371",40350,"UIC-Halsted","08/04/2010","W",3183,"2010"
"498689",40350,"UIC-Halsted","02/25/2005","W",5456,"2005"
"498772",40350,"UIC-Halsted","04/24/2005","U",1051,"2005"
"498977",40350,"UIC-Halsted","10/13/2004","W",7019,"2004"
"499085",40350,"UIC-Halsted","10/03/2011","W",7754,"2011"
"499310",40350,"UIC-Halsted","05/06/2015","W",5287,"2015"
"499338",40350,"UIC-Halsted","07/10/2008","W",4079,"2008"
"499660",40350,"UIC-Halsted","10/16/2011","U",2006,"2011"
"499889",40350,"UIC-Halsted","04/28/2002","U",955,"2002"
"499921",40350,"UIC-Halsted","07/29/2004","W",2775,"2004"
"500044",40350,"UIC-Halsted","04/05/2015","U",1278,"2015"
"500056",40350,"UIC-Halsted","04/04/2007","W",5200,"2007"
"500173",40350,"UIC-Halsted","08/08/2007","W",2257,"2007"
"500174",40350,"UIC-Halsted","12/05/2014","W",7128,"2014"
"500407",40350,"UIC-Halsted","11/30/2017","W",7957,"2017"
"500442",40350,"UIC-Halsted","03/22/2017","W",3228,"2017"
"500584",40350,"UIC-Halsted","03/25/2010","W",2574,"2010"
"501013",40350,"UIC-Halsted","07/03/2013","W",4204,"2013"
"501125",40350,"UIC-Halsted","11/20/2004","A",2173,"2004"
"501150",40350,"UIC-Halsted","06/16/2007","A",1361,"2007"
"501170",40350,"UIC-Halsted","08/30/2006","W",7185,"2006"
"501189",40350,"UIC-Halsted","01/03/2005","W",2246,"2005"
"501568",40350,"UIC-Halsted","11/01/2004","W",6116,"2004"
"501608",40350,"UIC-Halsted","04/22/2003","W",5772,"2003"
"501639",40350,"UIC-Halsted","01/28/2008","W",5583,"2008"
"501665",40350,"UIC-Halsted","02/19/2006","U",948,"2006"
"501983",40350,"UIC-Halsted","03/18/2017","A",2220,"2017"
"502119",40350,"UIC-Halsted","03/25/2007","U",1193,"2007"
"502163",40350,"UIC-Halsted","12/31/2007","W",1259,"2007"
"502265",40350,"UIC-Halsted","01/21/2001","U",534,"2001"
"502453",40350,"UIC-Halsted","10/17/2011","W",7674,"2011"
"502681",40350,"UIC-Halsted","11/14/2006","W",6196,"2006"
"503041",40350,"UIC-Halsted","06/08/2015","W",3320,"2015"
"503064",40350,"UIC-Halsted","03/03/2002","U",788,"2002"
"503374",40350,"UIC-Halsted","05/10/2005","W",2893,"2005"
"503431",40350,"UIC-Halsted","06/30/2009","W",3488,"2009"
"503444",40350,"UIC-Halsted","06/29/2002","A",1529,"2002"
"503488",40350,"UIC-Halsted","03/22/2001","W",4392,"2001"
"503528",40350,"UIC-Halsted","04/27/2001","W",4092,"2001"
"503606",40350,"UIC-Halsted","01/04/2010","W",2100,"2010"
"503634",40350,"UIC-Halsted","08/28/2013","W",8165,"2013"
"503644",40350,"UIC-Halsted","05/25/2014","U",1512,"2014"
"503713",40350,"UIC-Halsted","06/25/2016","A",1981,"2016"
"503931",40350,"UIC-Halsted","05/25/2006","W",2787,"2006"
"504259",40350,"UIC-Halsted","03/07/2009","A",1617,"2009"
"504607",40350,"UIC-Halsted","11/18/2010","W",7279,"2010"
"505118",40350,"UIC-Halsted","04/21/2006","W",5951,"2006"
"505181",40350,"UIC-Halsted","02/08/2013","W",6858,"2013"
"505371",40350,"UIC-Halsted","10/16/2012","W",8000,"2012"
"505417",40350,"UIC-Halsted","12/22/2015","W",2513,"2015"
"505471",40350,"UIC-Halsted","03/03/2017","W",6785,"2017"
"505538",40350,"UIC-Halsted","11/16/2001","W",5531,"2001"
"505657",40350,"UIC-Halsted","01/10/2016","U",1162,"2016"
"506503",40350,"UIC-Halsted","01/04/2012","W",2715,"2012"
"506593",40350,"UIC-Halsted","02/21/2010","U",1054,"2010"
"506834",40350,"UIC-Halsted","07/05/2003","A",1060,"2003"
"507037",40350,"UIC-Halsted","03/23/2015","W",3034,"2015"
"507455",40350,"UIC-Halsted","11/22/2010","W",6751,"2010"
"507691",40350,"UIC-Halsted","11/07/2011","W",7779,"2011"
"507858",40350,"UIC-Halsted","07/23/2014","W",4252,"2014"
"508080",40350,"UIC-Halsted","09/29/2001","A",1613,"2001"
"508144",40350,"UIC-Halsted","06/19/2010","A",1375,"2010"
"508533",40350,"UIC-Halsted","01/26/2003","U",784,"2003"
"508578",40350,"UIC-Halsted","02/24/2009","W",5837,"2009"
"508580",40350,"UIC-Halsted","03/04/2013","W",7109,"2013"
"508683",40350,"UIC-Halsted","06/21/2014","A",1787,"2014"
"508998",40350,"UIC-Halsted","07/12/2015","U",1460,"2015"
"509067",40350,"UIC-Halsted","05/04/2016","W",5541,"2016"
"509493",40350,"UIC-Halsted","08/08/2016","W",2936,"2016"
"509543",40350,"UIC-Halsted","10/31/2013","W",8252,"2013"
"509579",40350,"UIC-Halsted","12/19/2003","W",2224,"2003"
"509587",40350,"UIC-Halsted","02/04/2001","U",578,"2001"
"510023",40350,"UIC-Halsted","06/01/2004","W",3245,"2004"
"510040",40350,"UIC-Halsted","07/19/2006","W",3925,"2006"
"510049",40350,"UIC-Halsted","05/31/2017","W",3451,"2017"
"510295",40350,"UIC-Halsted","03/07/2015","A",2147,"2015"
"510299",40350,"UIC-Halsted","02/07/2008","W",5968,"2008"
"510458",40350,"UIC-Halsted","02/04/2008","W",5564,"2008"
"510518",40350,"UIC-Halsted","12/11/2003","W",5071,"2003"
"510556",40350,"UIC-Halsted","08/01/2007","W",2534,"2007"
"510567",40350,"UIC-Halsted","05/13/2001","U",487,"2001"
"510816",40350,"UIC-Halsted","02/24/2004","W",5776,"2004"
"511005",40350,"UIC-Halsted","03/02/2007","W",5029,"2007"
"511294",40350,"UIC-Halsted","11/25/2008","W",6265,"2008"
"511306",40350,"UIC-Halsted","10/21/2005","W",6826,"2005"
"511362",40350,"UIC-Halsted","01/29/2005","A",1438,"2005"
"511460",40350,"UIC-Halsted","09/20/2002","W",6491,"2002"
"511816",40350,"UIC-Halsted","06/15/2014","U",1458,"2014"
"511822",40350,"UIC-Halsted","07/26/2005","W",2712,"2005"
"512100",40350,"UIC-Halsted","09/02/2012","U",2036,"2012"
"512483",40350,"UIC-Halsted","01/31/2010","U",1101,"2010"
"512609",40350,"UIC-Halsted","09/21/2006","W",6810,"2006"
"513003",40350,"UIC-Halsted","11/19/2007","W",5861,"2007"
"513004",40350,"UIC-Halsted","05/01/2003","W",5530,"2003"
"513535",40350,"UIC-Halsted","01/25/2006","W",6662,"2006"
"513692",40350,"UIC-Halsted","10/11/2008","A",2651,"2008"
"514058",40350,"UIC-Halsted","09/27/2013","W",8022,"2013"
"514180",40350,"UIC-Halsted","05/03/2005","W",4776,"2005"
"514261",40350,"UIC-Halsted","02/20/2012","W",6436,"2012"
"514318",40350,"UIC-Halsted","07/28/2001","A",1023,"2001"
"514382",40350,"UIC-Halsted","04/21/2009","W",5732,"2009"
"514811",40350,"UIC-Halsted","11/17/2005","W",6695,"2005"
"514815",40350,"UIC-Halsted","10/11/2015","U",6287,"2015"
"514845",40350,"UIC-Halsted","08/14/2004","A",963,"2004"
"514950",40350,"UIC-Halsted","05/21/2001","W",2110,"2001"
"515257",40350,"UIC-Halsted","07/27/2017","W",3738,"2017"
"515391",40350,"UIC-Halsted","08/04/2012","A",1748,"2012"
"515499",40350,"UIC-Halsted","08/24/2012","W",4579,"2012"
"516070",40350,"UIC-Halsted","07/04/2006","U",1065,"2006"
"516144",40350,"UIC-Halsted","07/13/2012","W",4004,"2012"
"516183",40350,"UIC-Halsted","07/14/2010","W",3635,"2010"
"516299",40350,"UIC-Halsted","11/25/2014","W",7419,"2014"
"516399",40350,"UIC-Halsted","10/09/2016","U",6283,"2016"
"517058",40350,"UIC-Halsted","02/16/2002","A",1472,"2002"
"517119",40350,"UIC-Halsted","06/02/2017","W",3253,"2017"
"517181",40350,"UIC-Halsted","11/08/2001","W",5639,"2001"
"517229",40350,"UIC-Halsted","03/10/2006","W",8103,"2006"
"517342",40350,"UIC-Halsted","06/04/2012","W",3686,"2012"
"517428",40350,"UIC-Halsted","03/17/2012","A",3645,"2012"
"517625",40350,"UIC-Halsted","01/29/2010","W",5455,"2010"
"517748",40350,"UIC-Halsted","03/20/2001","W",4424,"2001"
"517790",40350,"UIC-Halsted","05/08/2016","U",1314,"2016"
"517870",40350,"UIC-Halsted","02/04/2002","W",5460,"2002"
"518129",40350,"UIC-Halsted","05/18/2004","W",2373,"2004"
"518157",40350,"UIC-Halsted","02/07/2004","A",1524,"2004"
"518756",40350,"UIC-Halsted","04/14/2017","W",6522,"2017"
"518841",40350,"UIC-Halsted","01/29/2011","A",2291,"2011"
"519302",40350,"UIC-Halsted","04/28/2009","W",5495,"2009"
"519407",40350,"UIC-Halsted","07/24/2010","A",1746,"2010"
"519419",40350,"UIC-Halsted","02/19/2010","W",5548,"2010"
"519438",40350,"UIC-Halsted","03/02/2016","W",7464,"2016"
"519448",40350,"UIC-Halsted","05/05/2010","W",4576,"2010"
"519469",40350,"UIC-Halsted","10/01/2006","U",1359,"2006"
"519473",40350,"UIC-Halsted","08/12/2011","W",2911,"2011"
"519477",40350,"UIC-Halsted","11/12/2017","U",1491,"2017"
"519489",40350,"UIC-Halsted","05/27/2013","U",1029,"2013"
"519595",40350,"UIC-Halsted","11/04/2003","W",6785,"2003"
"519726",40350,"UIC-Halsted","02/15/2010","W",5206,"2010"
"519731",40350,"UIC-Halsted","03/15/2011","W",6865,"2011"
"519750",40350,"UIC-Halsted","08/22/2007","W",3346,"2007"
"519857",40350,"UIC-Halsted","09/16/2006","A",2138,"2006"
"520261",40350,"UIC-Halsted","03/11/2009","W",5836,"2009"
"520455",40350,"UIC-Halsted","05/19/2010","W",2588,"2010"
"520464",40350,"UIC-Halsted","10/11/2007","W",6454,"2007"
"520488",40350,"UIC-Halsted","08/31/2002","A",1553,"2002"
"520518",40350,"UIC-Halsted","06/20/2017","W",3917,"2017"
"520588",40350,"UIC-Halsted","06/05/2009","W",2805,"2009"
"520610",40350,"UIC-Halsted","07/08/2001","U",765,"2001"
"520727",40350,"UIC-Halsted","11/17/2013","U",1817,"2013"
"521370",40350,"UIC-Halsted","12/27/2015","U",706,"2015"
"521646",40350,"UIC-Halsted","02/14/2013","W",7651,"2013"
"521834",40350,"UIC-Halsted","12/05/2010","U",1495,"2010"
"521922",40350,"UIC-Halsted","04/01/2012","U",1682,"2012"
"522336",40350,"UIC-Halsted","09/18/2015","W",8439,"2015"
"522592",40350,"UIC-Halsted","08/16/2006","W",2511,"2006"
"522596",40350,"UIC-Halsted","06/10/2013","W",3719,"2013"
"522605",40350,"UIC-Halsted","08/17/2015","W",3315,"2015"
"522675",40350,"UIC-Halsted","05/06/2011","W",5342,"2011"
"522879",40350,"UIC-Halsted","11/11/2010","W",7152,"2010"
"523141",40350,"UIC-Halsted","12/29/2005","W",1722,"2005"
"523296",40350,"UIC-Halsted","06/03/2002","W",3267,"2002"
"523298",40350,"UIC-Halsted","03/11/2014","W",7474,"2014"
"523620",40350,"UIC-Halsted","01/28/2010","W",5751,"2010"
"523650",40350,"UIC-Halsted","03/09/2003","U",840,"2003"
"523697",40350,"UIC-Halsted","08/10/2008","U",1065,"2008"
"523707",40350,"UIC-Halsted","04/05/2013","W",7078,"2013"
"523923",40350,"UIC-Halsted","07/28/2016","W",4302,"2016"
"523968",40350,"UIC-Halsted","09/12/2004","U",1260,"2004"
"524039",40350,"UIC-Halsted","10/21/2002","W",7065,"2002"
"524067",40350,"UIC-Halsted","02/24/2001","A",886,"2001"
"524180",40350,"UIC-Halsted","08/10/2016","W",3183,"2016"
"524182",40350,"UIC-Halsted","02/04/2016","W",7590,"2016"
"524204",40350,"UIC-Halsted","12/10/2006","U",1037,"2006"
"524211",40350,"UIC-Halsted","10/18/2016","W",8245,"2016"
"524290",40350,"UIC-Halsted","06/20/2011","W",3850,"2011"
"524317",40350,"UIC-Halsted","11/27/2008","U",676,"2008"
"524339",40350,"UIC-Halsted","02/19/2016","W",7559,"2016"
"524390",40350,"UIC-Halsted","06/23/2015","W",3809,"2015"
"524426",40350,"UIC-Halsted","08/05/2007","U",801,"2007"
"524450",40350,"UIC-Halsted","04/20/2009","W",5488,"2009"
"524939",40350,"UIC-Halsted","08/05/2015","W",3461,"2015"
"524962",40350,"UIC-Halsted","02/17/2004","W",5974,"2004"
"525107",40350,"UIC-Halsted","04/24/2008","W",5737,"2008"
"525647",40350,"UIC-Halsted","07/11/2015","A",1770,"2015"
"525785",40350,"UIC-Halsted","02/13/2015","W",6824,"2015"
"525992",40350,"UIC-Halsted","10/18/2006","W",6814,"2006"
"526182",40350,"UIC-Halsted","03/01/2006","W",6321,"2006"
"526191",40350,"UIC-Halsted","07/10/2016","U",1341,"2016"
"526238",40350,"UIC-Halsted","02/03/2001","A",968,"2001"
"526273",40350,"UIC-Halsted","06/05/2006","W",3554,"2006"
"526347",40350,"UIC-Halsted","03/20/2004","A",1364,"2004"
"526602",40350,"UIC-Halsted","11/13/2004","A",1873,"2004"
"526604",40350,"UIC-Halsted","05/16/2015","A",1701,"2015"
"526688",40350,"UIC-Halsted","08/30/2007","W",6767,"2007"
"526900",40350,"UIC-Halsted","12/17/2008","W",2835,"2008"
"527096",40350,"UIC-Halsted","01/22/2003","W",6422,"2003"
"527100",40350,"UIC-Halsted","07/01/2012","U",1375,"2012"
"527148",40350,"UIC-Halsted","11/09/2003","U",1125,"2003"
"527269",40350,"UIC-Halsted","09/25/2007","W",6531,"2007"
"527279",40350,"UIC-Halsted","11/27/2010","A",1236,"2010"
"527323",40350,"UIC-Halsted","01/14/2005","W",5526,"2005"
"527498",40350,"UIC-Halsted","08/31/2016","W",8641,"2016"
"527641",40350,"UIC-Halsted","08/16/2014","A",1502,"2014"
"527689",40350,"UIC-Halsted","02/01/2007","W",5681,"2007"
"527806",40350,"UIC-Halsted","06/27/2004","U",1007,"2004"
"527846",40350,"UIC-Halsted","07/31/2016","U",1359,"2016"
"527917",40350,"UIC-Halsted","05/13/2007","U",827,"2007"
"528019",40350,"UIC-Halsted","01/08/2016","W",3173,"2016"
"528025",40350,"UIC-Halsted","01/10/2004","A",1110,"2004"
"528051",40350,"UIC-Halsted","11/01/2003","A",1677,"2003"
"528158",40350,"UIC-Halsted","09/07/2008","U",1439,"2008"
"528424",40350,"UIC-Halsted","10/09/2001","W",6169,"2001"
"528662",40350,"UIC-Halsted","12/21/2010","W",2144,"2010"
"529129",40350,"UIC-Halsted","11/04/2017","A",2194,"2017"
"529757",40350,"UIC-Halsted","07/20/2016","W",4098,"2016"
"529922",40350,"UIC-Halsted","03/03/2010","W",5910,"2010"
"530222",40350,"UIC-Halsted","05/15/2008","W",2902,"2008"
"530374",40350,"UIC-Halsted","03/01/2007","W",5299,"2007"
"530578",40350,"UIC-Halsted","03/11/2006","A",2178,"2006"
"530582",40350,"UIC-Halsted","02/02/2006","W",6556,"2006"
"530761",40350,"UIC-Halsted","10/16/2002","W",7226,"2002"
"530885",40350,"UIC-Halsted","07/25/2009","A",1402,"2009"
"531226",40350,"UIC-Halsted","07/16/2012","W",4195,"2012"
"531485",40350,"UIC-Halsted","08/24/2016","W",8572,"2016"
"531531",40350,"UIC-Halsted","02/17/2006","W",5982,"2006"
"531562",40350,"UIC-Halsted","10/30/2017","W",8004,"2017"
"531588",40350,"UIC-Halsted","07/07/2006","W",3677,"2006"
"531635",40350,"UIC-Halsted","02/01/2008","W",5222,"2008"
"531786",40350,"UIC-Halsted","05/24/2008","A",1294,"2008"
"531791",40350,"UIC-Halsted","08/25/2002","U",1405,"2002"
"531839",40350,"UIC-Halsted","11/11/2007","U",1166,"2007"
"531925",40350,"UIC-Halsted","03/31/2012","A",2510,"2012"
"532061",40350,"UIC-Halsted","03/16/2015","W",6994,"2015"
"532217",40350,"UIC-Halsted","02/27/2012","W",7005,"2012"
"532414",40350,"UIC-Halsted","07/07/2001","A",940,"2001"
"532479",40350,"UIC-Halsted","08/07/2009","W",2916,"2009"
"532571",40350,"UIC-Halsted","09/26/2015","A",3002,"2015"
"532658",40350,"UIC-Halsted","06/12/2002","W",3545,"2002"
"533053",40350,"UIC-Halsted","06/09/2014","W",3295,"2014"
"533158",40350,"UIC-Halsted","07/30/2014","W",4001,"2014"
"533205",40350,"UIC-Halsted","02/12/2004","W",5811,"2004"
"533277",40350,"UIC-Halsted","02/13/2003","W",6119,"2003"
"533293",40350,"UIC-Halsted","07/28/2012","A",2025,"2012"
"533391",40350,"UIC-Halsted","03/31/2008","W",5173,"2008"
"533499",40350,"UIC-Halsted","09/23/2008","W",6964,"2008"
"533606",40350,"UIC-Halsted","04/09/2007","W",4843,"2007"
"533607",40350,"UIC-Halsted","09/10/2010","W",7428,"2010"
"533718",40350,"UIC-Halsted","06/22/2013","A",1984,"2013"
"534105",40350,"UIC-Halsted","09/05/2016","U",1507,"2016"
"534114",40350,"UIC-Halsted","11/01/2017","W",8393,"2017"
"534414",40350,"UIC-Halsted","09/01/2005","W",7423,"2005"
"534569",40350,"UIC-Halsted","05/25/2010","W",2908,"2010"
"534789",40350,"UIC-Halsted","05/11/2006","W",2742,"2006"
"534849",40350,"UIC-Halsted","07/15/2015","W",4088,"2015"
"534940",40350,"UIC-Halsted","02/13/2009","W",5919,"2009"
"534961",40350,"UIC-Halsted","05/07/2008","W",4485,"2008"
"534997",40350,"UIC-Halsted","12/17/2011","A",1582,"2011"
"535029",40350,"UIC-Halsted","05/28/2007","U",690,"2007"
"535328",40350,"UIC-Halsted","10/27/2002","U",1069,"2002"
"535357",40350,"UIC-Halsted","05/27/2015","W",3362,"2015"
"535506",40350,"UIC-Halsted","11/25/2011","W",1540,"2011"
"535551",40350,"UIC-Halsted","06/02/2002","U",775,"2002"
"535856",40350,"UIC-Halsted","07/10/2006","W",3593,"2006"
"535864",40350,"UIC-Halsted","09/03/2010","W",7293,"2010"
"535911",40350,"UIC-Halsted","07/23/2012","W",3744,"2012"
"535918",40350,"UIC-Halsted","03/24/2002","U",948,"2002"
"535933",40350,"UIC-Halsted","07/02/2007","W",3363,"2007"
"535951",40350,"UIC-Halsted","09/29/2017","W",8336,"2017"
"536471",40350,"UIC-Halsted","07/16/2003","W",3791,"2003"
"536517",40350,"UIC-Halsted","08/21/2005","U",1488,"2005"
"536759",40350,"UIC-Halsted","06/12/2011","U",1543,"2011"
"536795",40350,"UIC-Halsted","07/19/2008","A",1347,"2008"
"536834",40350,"UIC-Halsted","07/21/2003","W",3535,"2003"
"536900",40350,"UIC-Halsted","10/07/2016","W",8556,"2016"
"537101",40350,"UIC-Halsted","04/24/2011","U",1496,"2011"
"537167",40350,"UIC-Halsted","10/25/2009","U",477,"2009"
"537262",40350,"UIC-Halsted","11/06/2016","U",1785,"2016"
"537313",40350,"UIC-Halsted","01/15/2007","W",1658,"2007"
"537379",40350,"UIC-Halsted","01/19/2009","W",1824,"2009"
"537443",40350,"UIC-Halsted","08/09/2001","W",2500,"2001"
"537484",40350,"UIC-Halsted","10/22/2013","W",8096,"2013"
"537607",40350,"UIC-Halsted","11/03/2012","A",3010,"2012"
"537703",40350,"UIC-Halsted","02/05/2012","U",1669,"2012"
"537939",40350,"UIC-Halsted","01/28/2012","A",2562,"2012"
"538024",40350,"UIC-Halsted","09/17/2007","W",6289,"2007"
"538432",40350,"UIC-Halsted","05/24/2015","U",1123,"2015"
"538525",40350,"UIC-Halsted","04/23/2007","W",4956,"2007"
"538554",40350,"UIC-Halsted","03/26/2017","U",1266,"2017"
"538701",40350,"UIC-Halsted","10/16/2004","A",1748,"2004"
"538911",40350,"UIC-Halsted","04/30/2013","W",6914,"2013"
"538971",40350,"UIC-Halsted","07/02/2013","W",4038,"2013"
"539125",40350,"UIC-Halsted","08/25/2013","U",2843,"2013"
"539238",40350,"UIC-Halsted","11/11/2006","A",1759,"2006"
"539277",40350,"UIC-Halsted","04/04/2003","W",5264,"2003"
"539699",40350,"UIC-Halsted","08/21/2011","U",2163,"2011"
"539830",40350,"UIC-Halsted","08/06/2012","W",3097,"2012"
"540012",40350,"UIC-Halsted","03/09/2016","W",7523,"2016"
"540331",40350,"UIC-Halsted","03/17/2001","A",941,"2001"
"540452",40350,"UIC-Halsted","02/28/2004","A",1488,"2004"
"540482",40350,"UIC-Halsted","08/25/2015","W",8468,"2015"
"540699",40350,"UIC-Halsted","03/10/2013","U",1722,"2013"
"540777",40350,"UIC-Halsted","01/12/2005","W",6452,"2005"
